no	url	Lat	Lng	Price	DateListed	LastEdit	SelerType	Make	Model	Variant	BodyType	Year	Km	Trans	DriveTrain	Fuel	AC	Cyl	EngLit	Reg	RegExp	RegNum	Country	State
3400	https://www.gumtree.com.au//s-ad/malaga/cars-vans-utes/2002-bmw-x5-e53-3-0i-green-5-speed-auto-steptronic-wagon/1009954778	-31.8579998	115.9063263	15990	 09/03/2017	 09/03/2017	Dealer used	BMW	X5	3.0i	Wagon	2002	118333	Automatic	4x4	Petrol - Premium Unleaded	Yes	6	3	Yes	16-03-17	TWINSTAR	Germany	Western Australia
3401	https://www.gumtree.com.au//s-ad/watson/cars-vans-utes/bmw-318i-my02/1141465226	-35.234834	149.159406	6000	 09/03/2017	 09/03/2017	Private seller	BMW	18			2002	250000	Automatic		Petrol - Unleaded	Yes	4	n	No		Yhy66v	Germany	Australian Capital Territory
3402	https://www.gumtree.com.au//s-ad/koondoola/cars-vans-utes/bmw-330-ci-sport/1141468186	-31.842	115.859	14000	 09/03/2017	 09/03/2017	Private seller	BMW	3		Coupe (2 door)	2002	113610	Automatic	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	0	n	Yes			Germany	Western Australia
3403	https://www.gumtree.com.au//s-ad/homebush/cars-vans-utes/2002-bmw-m3-e46-silver-6-speed-sequential-manual-coupe/1119798478	-33.86383438	151.081955	26990	 09/03/2017	 09/03/2017	Dealer used	BMW	M3		Coupe (2 door)	2002	145960	Manual	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	6	3			CHN45F	Germany	New South Wales
3404	https://www.gumtree.com.au//s-ad/south-perth/cars-vans-utes/2002-bmw-3-0/1140049071	-31.978794	115.862694	8800	 09/03/2017	 11/03/2017	Private seller	BMW	3			2002	99301	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	0	n	Yes	04-04-17	1BCW671	Germany	Western Australia
3405	https://www.gumtree.com.au//s-ad/wangara/cars-vans-utes/2002-bmw-x5-e53-3-0i-white-5-speed-auto-steptronic-wagon/1107928154	-31.79732895	115.8186035	7999	 09/03/2017	 23/03/2016	Dealer used	BMW	X5	3.0i	Wagon	2002	204426	Automatic	4x4	Petrol - Premium Unleaded	Yes	6	3	Yes	08-05-17	1DOQ993	Germany	Western Australia
3406	https://www.gumtree.com.au//s-ad/ormiston/cars-vans-utes/bmw-325i/1141489564	-27.508821	153.256773	8500	 09/03/2017	 11/03/2017	Private seller	BMW	3	18i	Sedan	2002	18300	Manual	Rear Wheel Drive	Petrol - Unleaded	Yes	4	2		09-09-17		Germany	Queensland
3407	https://www.gumtree.com.au//s-ad/coffs-harbour/cars-vans-utes/2002-bmw-3-sedan/1141556081	-30.298612	153.1093922	5000	 10/03/2017	 10/03/2017	Private seller	BMW	3	30i	Sedan	2002	197300	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	6	3	Yes	15-05-17	CSF 45G	Germany	New South Wales
3408	https://www.gumtree.com.au//s-ad/joondalup/cars-vans-utes/bmw-2002-316ti/1141514276	-31.737693	115.770356	3000	 10/03/2017	 10/03/2017	Private seller	BMW	Other		Coupe (2 door)	2002	195877		Rear Wheel Drive		Yes	4	n	Yes	10-06-17		Germany	Western Australia
3409	https://www.gumtree.com.au//s-ad/ringwood-east/cars-vans-utes/2002-bmw-525i-e39-my02-sport-steptronic-red-5-speed-sports-automatic-sedan/1127283563	-37.80087662	145.2498169	9999	 09/03/2017	 09/03/2017	Dealer used	BMW	5	25i SPORT	Sedan	2002	184033	Automatic	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	6	2				Germany	Victoria
3410	https://www.gumtree.com.au//s-ad/maidstone/cars-vans-utes/2002-bmw-e46-330i-sedan/1135577502	-37.7752686	144.8829486	6990	 09/03/2017	 09/03/2017	Dealer used	BMW	3	30i	Sedan	2002	235888	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	6	3	Yes	23-10-17	SBY407	Germany	Victoria
3411	https://www.gumtree.com.au//s-ad/hobart-cbd/cars-vans-utes/2002-bmw-x5-e53-steptronic-grey-5-speed-sports-automatic-wagon/1141296418	-42.8821373	147.3271942	12990	 07/03/2017	 07/03/2017	Dealer used	BMW	X5	3.0i	Wagon	2002	182816	Automatic	4x4	Petrol - Premium Unleaded	Yes	6	3			FL7215	Germany	Tasmania
3412	https://www.gumtree.com.au//s-ad/coopers-plains/cars-vans-utes/2002-bmw-318i-e46-my2002-executive-steptronic-red-5-speed-auto-steptronic-sedan/1100373640	-27.57323837	153.0249939	7990	 07/03/2017	 07/03/2017	Dealer used	BMW	3		Sedan	2002	169543	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	0	n			NEWREGO	Germany	Queensland
3413	https://www.gumtree.com.au//s-ad/campbelltown/cars-vans-utes/2002-bmw-x5-e53-black-sports-automatic-wagon/1138636719	-34.05890656	150.8223114	9450	 09/03/2017	 09/03/2017	Dealer used	BMW	X5		Wagon	2002	188400	Automatic			Yes	0	n			CK57FJ	Germany	New South Wales
3414	https://www.gumtree.com.au//s-ad/aberfoyle-park/cars-vans-utes/2002-bmw-318i-e46-white-auto-sedan/1139863417	-35.070569	138.601136	5500	 07/03/2017	 07/03/2017	Private seller	BMW	3	18i	Sedan	2002	190000	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	4	2	Yes			Germany	South Australia
3415	https://www.gumtree.com.au//s-ad/huntingdale/cars-vans-utes/bmw-318i-e46/1141310462	-32.083129	115.96615	6500	 07/03/2017	 07/03/2017	Private seller	BMW	Other			2002	137731	Automatic			Yes	0	n	Yes			Germany	Western Australia
3416	https://www.gumtree.com.au//s-ad/kedron/cars-vans-utes/2002-bmw-318i-e46-my2002-executive-steptronic-blue-5-speed-sports-automatic-sedan/1141280184	-27.40407944	153.0312805	6500	 07/03/2017	 07/03/2017	Dealer used	BMW	3	18i EXECUTIVE	Sedan	2002	182808	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	4	2			6MONTHS	Germany	Queensland
3417	https://www.gumtree.com.au//s-ad/hovea/cars-vans-utes/2002-bmw-325i-e46-sedan/1141482724	-31.8872347	116.1155585	4800	 09/03/2017	 09/03/2017	Private seller	BMW	3	25i	Sedan	2002	223000	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	6	2	Yes			Germany	Western Australia
3418	https://www.gumtree.com.au//s-ad/minchinbury/cars-vans-utes/2002-bmw-325ti-e46-5-hatchback-3dr-steptronic-5sp-2-5i-mar-silver-sports-automatic-hatchback/1106690296	-33.78722382	150.8294678	6995	 08/03/2017	 08/03/2017	Dealer used	BMW	3		Hatchback	2002	140285	Automatic			Yes	0	n			CNM50N	Germany	New South Wales
3419	https://www.gumtree.com.au//s-ad/mermaid-waters/cars-vans-utes/2002-bmw-e46-m3-smg-titanium-silver-subframe-perfect-/1141359332	-28.047778	153.421667	24000	 08/03/2017	 08/03/2017	Private seller	BMW	M3		Coupe (2 door)	2002	169900	Manual	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	6	3	Yes			Germany	Queensland
3420	https://www.gumtree.com.au//s-ad/thomastown/cars-vans-utes/2002-bmw-318i-e46-my2002-executive-steptronic-blue-5-speed-sports-automatic-sedan/1141363389	-37.69225311	144.9880676	7990	 08/03/2017	 08/03/2017	Dealer used	BMW	3	18i EXECUTIVE	Sedan	2002	102038	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	4	2	Yes	01-07-17	RMY689	Germany	Victoria
3421	https://www.gumtree.com.au//s-ad/lismore/cars-vans-utes/2002-bmw-318ti-e46-18ti-white-5-speed-auto-steptronic-hatchback/1138515012	-28.80756187	153.2819672	6995	 08/03/2017	 08/03/2017	Dealer used	BMW	3	18ti	Hatchback	2002	94787	Automatic	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	4	2				Germany	New South Wales
3422	https://www.gumtree.com.au//s-ad/mirrabooka/cars-vans-utes/bmw-x5/1141383199	-31.859614	115.865929	3400	 08/03/2017	 11/03/2017	Private seller	BMW	X5			2002	230	Automatic	All Wheel Drive	Petrol - Premium Unleaded	Yes	0	n	Yes			Germany	Western Australia
3423	https://www.gumtree.com.au//s-ad/carrum/cars-vans-utes/bmw-540i-msport/1141404559	-38.076706	145.128	11000	 08/03/2017	 08/03/2017	Private seller	BMW	5	40i SPORT	Sedan	2002	173000	Automatic	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	8	4				Germany	Victoria
3424	https://www.gumtree.com.au//s-ad/ringwood-east/cars-vans-utes/2002-bmw-320ci-e46-my2002-steptronic-blue-5-speed-sports-automatic-coupe/1128598018	-37.80021286	145.2473297	10990	 08/03/2017	 08/03/2017	Dealer used	BMW	3	20Ci	Coupe (2 door)	2002	157274	Automatic	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	6	2			1IF5OV	Germany	Victoria
3425	https://www.gumtree.com.au//s-ad/thomastown/cars-vans-utes/2002-bmw-318i-e46-my2002-steptronic-silver-5-speed-sports-automatic-sedan/1141363799	-37.69225311	144.9880676	6990	 08/03/2017	 08/03/2017	Dealer used	BMW	3	18i	Sedan	2002	137483	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	4	2	Yes	01-07-17	RRE650	Germany	Victoria
3426	https://www.gumtree.com.au//s-ad/mount-pritchard/cars-vans-utes/2002-bmw-325i-auto-luxury-aug-2017-rego/1141421170	-33.902897	150.903179	4850	 09/03/2017	 09/03/2017	Private seller	BMW	3	25i	Sedan	2002	197269	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	0	n	Yes	05-08-17	NML188	Germany	New South Wales
3427	https://www.gumtree.com.au//s-ad/fawkner/cars-vans-utes/2002-bmw-318i-auto-sedan-manual-low-ks-service-history/1120953699	-37.691291	144.978468	7999	 09/03/2017	 09/03/2017	Dealer used	BMW	3	18i	Sedan	2002	152087	Manual	Rear Wheel Drive	Petrol - Unleaded	Yes	4	2	Yes		RJG482	Germany	Victoria
3428	https://www.gumtree.com.au//s-ad/melton/cars-vans-utes/2002-bmw-318i-sedan/1141427431	-37.6842429	144.5967301	6999	 09/03/2017	 09/03/2017	Dealer used	BMW	3	18i	Sedan	2002	73810	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	4	2	Yes	04-06-17	RQC120	Germany	Victoria
3429	https://www.gumtree.com.au//s-ad/rostrevor/cars-vans-utes/2002-bmw-x5-wagon/1135407611	-34.893858	138.691826	7999	 09/03/2017	 09/03/2017	Private seller	BMW	X5	3.0i	Wagon	2002	215000	Automatic	4x4	Petrol - Premium Unleaded	Yes	6	3	Yes			Germany	South Australia
3430	https://www.gumtree.com.au//s-ad/huonville/cars-vans-utes/2002-bmw-318i-must-sell-/1137177790	-43.029489	147.058061	5500	 09/03/2017	 09/03/2017	Private seller	BMW	3	18i EXECUTIVE	Sedan	2002	230000	Manual	Rear Wheel Drive	Petrol - Unleaded	Yes	4	n	Yes			Germany	Tasmania
3431	https://www.gumtree.com.au//s-ad/forest-lake/cars-vans-utes/2001-bmw-320i-2-2l-auto/1140248986	-27.621971	152.963793	5000	 09/03/2017	 09/03/2017	Private seller	BMW	3	20i	Sedan	2002	204000	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	6	n	No			Germany	Queensland
3432	https://www.gumtree.com.au//s-ad/chatswood/cars-vans-utes/bmw-330ci-convertible/1141435874	-33.794095	151.188817	13500	 09/03/2017	 09/03/2017	Private seller	BMW	3	30Ci	Convertible	2002	160092	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	6	3	Yes	18-07-17	BSM24Q	Germany	New South Wales
3433	https://www.gumtree.com.au//s-ad/westcourt/cars-vans-utes/2002-bmw-3-sedan/1140005959	-16.937606	145.753827	5990	 09/03/2017	 09/03/2017	Dealer used	BMW	3	18i EXECUTIVE	Sedan	2002	208634	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	4	2	Yes		701VFI	Germany	Queensland
3434	https://www.gumtree.com.au//s-ad/riverside/cars-vans-utes/bmw-mini-cooper-s-sold-/1141395411	-41.42293	147.048314	9900	 08/03/2017	 12/03/2017	Private seller	BMW	Other			2002	124412	Manual			Yes	0	n	Yes		B3SYF	Germany	Tasmania
3435	https://www.gumtree.com.au//s-ad/brooklyn/cars-vans-utes/2002-bmw-m3-e46-blue-6-speed-sequential-manual-coupe/1134506918	-37.81830215	144.8423004	26999	 10/03/2017	 10/03/2017	Dealer used	BMW	M3		Coupe (2 door)	2002	126200	Manual	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	6	3			ZZB783	Germany	Victoria
3436	https://www.gumtree.com.au//s-ad/brooklyn/cars-vans-utes/2002-bmw-x5-4-4i-sport-black-automatic-wagon/1137537569	-37.81830215	144.8423004	13999	 10/03/2017	 10/03/2017	Dealer used	BMW	X5		Wagon	2002	182691	Automatic			No	0	n			1AS4WV	Germany	Victoria
3437	https://www.gumtree.com.au//s-ad/northcote/cars-vans-utes/bmw-540i-m-sport/1140050698	-37.772542	145.000563	19996	 10/03/2017	 10/03/2017	Private seller	BMW	5	40i SPORT	Sedan	2002	130	Automatic	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	8	4	Yes	23-10-17	ajt847	Germany	Victoria
3438	https://www.gumtree.com.au//s-ad/southport/cars-vans-utes/2002-bmw-3-hatchback/1141528671	-27.973794	153.4183144	2500	 10/03/2017	 10/03/2017	Private seller	BMW	3	16ti	Hatchback	2002	197812	Automatic	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	4	1	Yes	03-08-17		Germany	Queensland
3439	https://www.gumtree.com.au//s-ad/glenorchy/cars-vans-utes/2002-bmw-525i-m-sport-sedan/1140981404	-42.84341	147.265341	6490	 04/03/2017	 04/03/2017	Private seller	BMW	5	25i SPORT	Sedan	2002	203000	Automatic	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	6	n	Yes	03-09-17	D83zy	Germany	Tasmania
3440	https://www.gumtree.com.au//s-ad/speewah/cars-vans-utes/bmw-x5-e53/1141536442	-16.890854	145.625705	9500	 10/03/2017	 10/03/2017	Private seller	BMW	X5	4.4i	Wagon	2002	167000	Automatic	4x4	Petrol - Premium Unleaded	Yes	8	n	Yes	16-05-17	805VEX	Germany	Queensland
3441	https://www.gumtree.com.au//s-ad/spring-hill/cars-vans-utes/2002-bmw-3-sedan-318i-e46-black-cream-automatic-rego-rwc/1139584606	-27.45954	153.0241	3700	 05/03/2017	 05/03/2017	Private seller	BMW	3	18i	Sedan	2002	198539	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	4	n	Yes			Germany	Queensland
3442	https://www.gumtree.com.au//s-ad/dandenong/cars-vans-utes/2002-bmw-x5-turbo-diesel/1141039900	-37.982046	145.213951	7600	 05/03/2017	 08/03/2017	Private seller	BMW	X5	3.0i	Wagon	2002	263945	Automatic	4x4	Petrol - Premium Unleaded	Yes	0	n	Yes			Germany	Victoria
3443	https://www.gumtree.com.au//s-ad/alberton/cars-vans-utes/bmw-x5-e53-wagon/1141108259	-34.859037	138.51611	11500	 05/03/2017	 06/03/2017	Private seller	BMW	X5	3.0i	Wagon	2002	178481	Automatic	4x4	Petrol - Premium Unleaded	Yes	6	n	Yes	27-04-17		Germany	South Australia
3444	https://www.gumtree.com.au//s-ad/trinity-park/cars-vans-utes/bmw-5-series-2002/1141120364	-16.807424	145.706452	2500	 06/03/2017	 06/03/2017	Private seller	BMW	Other			2002	213000	Automatic			Yes	0	n	No			Germany	Queensland
3445	https://www.gumtree.com.au//s-ad/brookdale/cars-vans-utes/bmw-m3-e46-2002-phoenix-gold-6-speed-sequential-manual-coupe/1141073718	-32.167482	115.97957	26000	 05/03/2017	 08/03/2017	Private seller	BMW	M3		Coupe (2 door)	2002	151470	Automatic	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	3	n	Yes	25-05-17		Germany	Western Australia
3446	https://www.gumtree.com.au//s-ad/berkeley-vale/cars-vans-utes/2002-bmw-x5-wagon/1140372161	-33.3529519	151.4435474	8500	 06/03/2017	 06/03/2017	Private seller	BMW	X5	4.4i	Wagon	2002	169000	Automatic	4x4	Petrol - Premium Unleaded	Yes	8	4	Yes	17-06-17		Germany	New South Wales
3447	https://www.gumtree.com.au//s-ad/beecroft/cars-vans-utes/bmw-316ti-12-month-rego/1141113414	-33.753134	151.061315	3500	 06/03/2017	 06/03/2017	Private seller	BMW	3	16ti	Hatchback	2002	270000	Automatic	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	4	1	Yes	15-02-18	DLS49T	Germany	New South Wales
3448	https://www.gumtree.com.au//s-ad/kemps-creek/cars-vans-utes/2002-bmw-7-sedan/1141114301	-33.866023	150.787304	4500	 06/03/2017	 11/03/2017	Private seller	BMW	7	35i HIGH-LINE	Sedan	2002	240000	Automatic	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	8	3	No			Germany	New South Wales
3449	https://www.gumtree.com.au//s-ad/highbury/cars-vans-utes/bmw-320ci-a1condition-low-kms-sun-roof-auto/1141156513	-34.85279	138.723257	6000	 06/03/2017	 07/03/2017	Private seller	BMW	3	20Ci	Coupe (2 door)	2002	155000	Automatic	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	6	2				Germany	South Australia
3450	https://www.gumtree.com.au//s-ad/redcliffe/cars-vans-utes/2002-bmw-320ci/1141171567	-27.226483	153.107273	8000	 06/03/2017	 06/03/2017	Private seller	BMW	3	20Ci	Coupe (2 door)	2002	180000	Automatic	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	6	2	Yes			Germany	Queensland
3451	https://www.gumtree.com.au//s-ad/maidstone/cars-vans-utes/2002-bmw-330ci-e46-silver-5-speed-auto-steptronic-convertible/1106831591	-37.77965927	144.8656616	10999	 10/03/2017	 10/03/2017	Dealer used	BMW	3	30Ci	Convertible	2002	161176	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	6	3			1GV6QB	Germany	Victoria
3452	https://www.gumtree.com.au//s-ad/moorabbin/cars-vans-utes/2002-bmw-318i-e46-executive-auto-sedan-rego-and-rwc-included-/1137115811	-37.9384495	145.0753546	7999	 09/03/2017	 09/03/2017	Dealer used	BMW	3	18i EXECUTIVE	Sedan	2002	116016	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	4	2	Yes	09-11-17	ZJD402	Germany	Victoria
3453	https://www.gumtree.com.au//s-ad/dallas/cars-vans-utes/bmw-535i-msport-in-excellent-conditions/1140692302	-37.670562	144.935281	7999	 02/03/2017	 02/03/2017	Private seller	BMW	5			2002	119500	Automatic			Yes	8	n	No			Germany	Victoria
3454	https://www.gumtree.com.au//s-ad/pinjarra/cars-vans-utes/bmw-325ci-m-coupe/1136301151	-32.617268	115.877412	6500	 02/03/2017	 11/03/2017	Private seller	BMW	M		Coupe (2 door)	2002	190000	Manual	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	0	n	Yes			Germany	Western Australia
3455	https://www.gumtree.com.au//s-ad/perth-region/cars-vans-utes/2002-bmw-320i-e46-sedan-for-sale/1140686082	-31.962302	115.932125	5000	 01/03/2017	 07/03/2017	Private seller	BMW	3	20i	Sedan	2002	207000	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	6	2	Yes		1BCW505	Germany	Western Australia
3456	https://www.gumtree.com.au//s-ad/orange/cars-vans-utes/2002-bmw-3-touring-wagon/1130746010	-33.2827	149.09539	7750	 06/03/2017	 06/03/2017	Private seller	BMW	3	20i TOURING	Wagon	2002	150000	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	6	2	Yes	30-06-17		Germany	New South Wales
3457	https://www.gumtree.com.au//s-ad/prospect/cars-vans-utes/2002-bmw-735li-sedan-long-wheel-base/1135855805	-41.484179	147.142483	8999	 06/03/2017	 09/03/2017	Dealer used	BMW	7	35Li	Sedan	2002	261191	Automatic	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	8	3	Yes	04-07-17	F06NI	Germany	Tasmania
3458	https://www.gumtree.com.au//s-ad/bunyip/cars-vans-utes/2002-bmw-318i/1140710549	-37.741685	145.008045	3500	 02/03/2017	 02/03/2017	Private seller	BMW	Other		Sedan	2002	288000	Automatic			Yes	4	n	Yes		1HI6AS	Germany	Victoria
3459	https://www.gumtree.com.au//s-ad/oakdowns/cars-vans-utes/2002-bmw-3-hatchback/1140723216	-42.900278	147.4575	5500	 02/03/2017	 02/03/2017	Private seller	BMW	3	16ti	Hatchback	2002	147000	Automatic	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	4	1	Yes	25-05-17	E41CC	Germany	Tasmania
3460	https://www.gumtree.com.au//s-ad/footscray/cars-vans-utes/2002-bmw-330ci-convertible-great-value-11-750-/1079850775	-37.800262	144.906017	11750	 02/03/2017	 02/03/2017	Dealer used	BMW	3	30Ci	Convertible	2002	138355	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	6	3	Yes		RRA052	Germany	Victoria
3461	https://www.gumtree.com.au//s-ad/laverton-north/cars-vans-utes/bmw-x5-2002-top-of-the-range/1140756399	-37.830051	144.786995	6100	 02/03/2017	 02/03/2017	Private seller	BMW	X5	3.0i	Wagon	2002	20000	Automatic	4x4	Petrol - Premium Unleaded	Yes	6	3	Yes	31-05-17	1GC7PC	Germany	Victoria
3462	https://www.gumtree.com.au//s-ad/nedlands/cars-vans-utes/-2002-bmw-330ci-convertible-low-kms-and-in-excellent-condition/1140757079	-31.97986	115.805665	16900	 02/03/2017	 02/03/2017	Private seller	BMW	3	30Ci	Convertible	2002	78318	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	6	3	Yes	01-09-17		Germany	Western Australia
3463	https://www.gumtree.com.au//s-ad/birkdale/cars-vans-utes/bmw-x5-e53-v8/1140759424	-27.498476	153.210778	3999	 02/03/2017	 05/03/2017	Private seller	BMW	X5	4.4i	Wagon	2002	259000	Automatic	4x4	Petrol - Premium Unleaded	Yes	8	n				Germany	Queensland
3464	https://www.gumtree.com.au//s-ad/belmont/cars-vans-utes/bmw-318i-e46-executive-2002/1140760498	-31.949812	115.931263	5999	 02/03/2017	 03/03/2017	Private seller	BMW	18		Sedan	2002	183000	Automatic		Petrol - Premium Unleaded	Yes	0	n	Yes	22-05-17	1EFU675	Germany	Western Australia
3465	https://www.gumtree.com.au//s-ad/hawthorn-east/cars-vans-utes/2002-bmw-3-sedan-the-cheapest-in-melbourne-area/1140769328	-37.825485	145.045404	6350	 02/03/2017	 02/03/2017	Private seller	BMW	3	20i	Sedan	2002	180000	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	6	2	Yes	31-08-17		Germany	Victoria
3466	https://www.gumtree.com.au//s-ad/campbellfield/cars-vans-utes/2002-bmw-330ci-m-convertible/1127494612	-37.682475	144.9585865	10990	 03/03/2017	 03/03/2017	Dealer used	BMW	M		Convertible	2002	147400	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	0	n	No			Germany	Victoria
3467	https://www.gumtree.com.au//s-ad/shepparton/cars-vans-utes/bmw-316ti-2002/1140806916	-36.372649	145.397813	6888	 03/03/2017	 03/03/2017	Dealer used	BMW	Other		Hatchback	2002	124600	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	0	n	Yes	15-04-17	RUY876	Germany	Victoria
3468	https://www.gumtree.com.au//s-ad/berowra-heights/cars-vans-utes/2002-bmw-3-sedan/1140282965	-33.6118289	151.14102	4000	 26/02/2017	 26/02/2017	Private seller	BMW	3	25i	Sedan	2002	180000	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	6	2	Yes	20-08-17	CRB31A	Germany	New South Wales
3469	https://www.gumtree.com.au//s-ad/sydney-city/cars-vans-utes/bmw-330ci-m-sport/1140097760	-33.868742	151.209147	6999	 24/02/2017	 24/02/2017	Private seller	BMW	3	30Ci	Coupe (2 door)	2002	145500	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	6	n	Yes	23-03-17	Bvr83v	Germany	New South Wales
3470	https://www.gumtree.com.au//s-ad/nelson-bay/cars-vans-utes/2002-bmw-330i-sedan-e46/1140766991	-32.735479	152.139092	5200	 02/03/2017	 08/03/2017	Private seller	BMW	Other			2002	128000	Automatic		Petrol - Unleaded	Yes	0	n	Yes	01-09-17		Germany	New South Wales
3471	https://www.gumtree.com.au//s-ad/mallanganee/cars-vans-utes/2002-bmw-z3-coupe/1140748421	-28.9076761	152.721835	16000	 02/03/2017	 02/03/2017	Private seller	BMW	Z3	2.2	Coupe (2 door)	2002	132000	Manual	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	6	2	Yes	18-07-17		Germany	New South Wales
3472	https://www.gumtree.com.au//s-ad/north-ryde/cars-vans-utes/bmw-330ci-m-pack-2002/1140162533	-33.796677	151.129499	9000	 25/02/2017	 25/02/2017	Private seller	BMW	3	30Ci	Coupe (2 door)	2002	170000	Automatic	Rear Wheel Drive	Petrol - Unleaded	Yes	6	n	Yes	28-05-17		Germany	New South Wales
3473	https://www.gumtree.com.au//s-ad/margate/cars-vans-utes/2002-bmw-other-coupe/1140160576	-27.243	153.1025	5200	 25/02/2017	 25/02/2017	Private seller	BMW	Other		Coupe (2 door)	2002	275000	Automatic	Rear Wheel Drive	Petrol - Leaded	Yes	0	n	No			Germany	Queensland
3474	https://www.gumtree.com.au//s-ad/blacktown/cars-vans-utes/2002-bmw-318ti-for-sale/1140185555	-33.773713	150.903551	3900	 25/02/2017	 28/02/2017	Private seller	BMW	3	18ti	Hatchback	2002	178000	Automatic	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	4	2	Yes	25-05-17	cl51fy	Germany	New South Wales
3475	https://www.gumtree.com.au//s-ad/mornington/cars-vans-utes/2002-530i-motorsport/1140319098	-38.230289	145.060234	8000	 26/02/2017	 26/02/2017	Private seller	BMW	3		Sedan	2002	177610	Automatic	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	0	n	No			Germany	Victoria
3476	https://www.gumtree.com.au//s-ad/rhodes/cars-vans-utes/330ci-m-series/1140359219	-33.829254	151.087713	10990	 26/02/2017	 26/02/2017	Private seller	BMW	3.3L		Sedan	2002	127000	Automatic	Rear Wheel Drive	Petrol - Leaded	Yes	0	n				Germany	New South Wales
3477	https://www.gumtree.com.au//s-ad/five-dock/cars-vans-utes/bmw-7-series-2002/1140418944	-33.86512	151.12856	16500	 27/02/2017	 27/02/2017	Private seller	BMW	7		Sedan	2002	85041	Automatic			Yes	0	n	Yes	22-04-17		Germany	New South Wales
3478	https://www.gumtree.com.au//s-ad/dianella/cars-vans-utes/2002-bmw-530i-sport-sedan/1140370817	-31.888242	115.871936	6900	 26/02/2017	 04/03/2017	Private seller	BMW	5	30i SPORT	Sedan	2002	238100	Automatic	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	6	3	Yes			Germany	Western Australia
3479	https://www.gumtree.com.au//s-ad/merrylands/cars-vans-utes/bmw-x5-2002/1140448199	-33.834503	150.984205	6500	 27/02/2017	 27/02/2017	Private seller	BMW	X5	3.0i	Wagon	2002	240	Automatic	4x4	Petrol - Premium Unleaded	Yes	0	n	Yes			Germany	New South Wales
3480	https://www.gumtree.com.au//s-ad/acton-park/cars-vans-utes/bmw-318ti/1140454533	-42.870499	147.479751	6500	 27/02/2017	 27/02/2017	Private seller	BMW	3	18ti	Hatchback	2002	253000	Manual	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	4	2	Yes	27-03-17	f05dx	Germany	Tasmania
3481	https://www.gumtree.com.au//s-ad/kellyville/cars-vans-utes/bmw-e39-525i/1140451032	-33.699337	150.953416	5000	 27/02/2017	 05/03/2017	Private seller	BMW	5	25i EXECUTIVE	Sedan	2002	190000	Automatic	Rear Wheel Drive	Petrol - Premium Unleaded	Yes	0	n	Yes	04-05-17		Germany	New South Wales
